101|0.8153653185916511
102|0.8140842348697659
1034|0.8103109081273722
1036|0.8205300480283844
104|0.8240412350091462
1052|0.7915858177684167
106|0.8414687720331827
108|0.8209144016125294
109|0.8196553786539216
110|0.8294402218080505
1133|0.805561062583363
1188|0.8226149263965518
1193|0.8079345095463363
1195|0.8075621882206022
1197|0.8055444714073673
1201|0.8103109081273722
1203|0.8205300480283844
1205|0.84851375305164
1207|0.8505162748483276
1208|0.8366943114160713
1209|0.8225892868513095
1210|0.8484137834512435
1247|0.8228042429667577
1281|0.7942353585883319
1283|0.7921435848929855
1290|0.7973110468509205
1294|0.8087222412353686
1296|0.8306272882538595
1297|0.7960379888855872
130|0.8748480158865364
1300|0.8209274931254108
1312|0.8197857604184019
1316|0.7905211637799319
134|0.8732340829771077
1350|0.8498217630873828
1352|0.8432882151077067
1353|0.819324536214188
1354|0.8091549076669863
1355|0.8359565601488458
136|0.8611702009339456
137|0.8533381544656332
1383|0.817316773473821
1385|0.863574641766181
1386|0.8632653399581711
1387|0.8252535158757833
1388|0.8279237339623372
1389|0.8317765926928762
139|0.8763068448491103
1390|0.8615888482794192
1391|0.8097124038146029
1395|0.7969084412391001
1405|0.7949341249862646
1409|0.8226149263965518
141|0.844114821922497
1418|0.8413623927525725
1420|0.8434241807497683
1422|0.8412594655091782
1423|0.8535687035541165
1425|0.8555288151077955
1426|0.8355443059413178
1427|0.8281889949643707
1428|0.8177270429748916
1429|0.8534708499406976
143|0.8352113987314825
1443|0.8792201896046745
1445|0.8718911756870892
1446|0.8613224426598519
1447|0.8789334771306543
1448|0.8671078896887435
1449|0.8461128827559145
145|0.8718295603637796
1450|0.8749838585384064
1451|0.8360376045592895
1453|0.8773792646574463
1454|0.8815572716819755
1455|0.8743142754582075
1456|0.8638673323057208
1457|0.8812739486911361
1458|0.8695864355184867
1459|0.8488285256574379
146|0.8772370465418591
1460|0.877370818779602
1461|0.838863527092172
1462|0.8797380751028594
148|0.8756421749343012
1483|0.8105929471750544
1485|0.869032407737992
1486|0.8687308859443093
1487|0.8048846737510252
1489|0.8432953132585229
149|0.8637187911991481
1490|0.8342604562857457
1491|0.8124310338657669
1492|0.8124310338657669
1493|0.8670965167699751
1494|0.8048846737510252
1496|0.8374047591541444
1498|0.8370594041303083
1499|0.8068672600635347
150|0.8559761260771277
151|0.8786785913987188
152|0.8468562551802181
153|0.8380509070667487
154|0.8742541889321493
155|0.8768195680684313
156|0.8752213598140787
157|0.863273389322935
1570|0.8181837397299611
1573|0.7936995344245769
158|0.8555150892318405
159|0.8782641386824308
160|0.8463771264947509
161|0.837554634368638
162|0.8738304792993107
1659|0.7916876084101624
1693|0.7915377187208695
1778|0.8187356171385757
180|0.8458810868450053
1818|0.7996540463755681
182|0.8537967585540734
1820|0.8248126955077925
1822|0.8225036219913283
1835|0.8207235309042294
1837|0.8245517802797928
185|0.8209887515632903
186|0.8176285829768165
187|0.8520490710784273
188|0.8384832093797001
19|0.8244445982243523
190|0.8381410891728757
1909|0.7935093889538002
191|0.7997991504815454
192|0.8362868703758624
1920|0.8025871711220887
1951|0.8226149263965518
1997|0.8341503924733384
1999|0.8717453748891205
2000|0.8701066597021214
2001|0.8235162933674325
2002|0.85944563174079
2003|0.8416007331756127
2004|0.8263910282323166
2005|0.8499113376522431
2006|0.8235162933674325
2007|0.8732266697200554
2008|0.8405529533808168
2009|0.8235162933674325
2010|0.8686806318261928
2011|0.8446931896660386
2096|0.7953171786986408
2260|0.8265853812713697
23|0.8224951466459558
230|0.7973110468509205
234|0.8168615474969868
2374|0.8019659546959088
238|0.8168615474969868
2419|0.7958044866171294
2421|0.8098131629213053
243|0.8144183216728499
245|0.8147482298317656
246|0.8033598830395374
2506|0.8286262399137656
2508|0.7924899022538482
253|0.8248126955077925
255|0.8225036219913283
256|0.8662730862949193
258|0.8645910975470579
259|0.8168185953342744
261|0.8536514177050892
262|0.8520246673403106
263|0.8438720855679579
264|0.8168185953342744
266|0.8677935998414267
267|0.8426240614099271
269|0.8168185953342744
271|0.8090507523724644
2721|0.8084012817934917
2723|0.8248850951244
2724|0.8476683735978142
2725|0.7975774710877369
2728|0.8012756284164313
2729|0.8258964431824586
2731|0.8140854652966102
2732|0.8302660799523955
2733|0.8526223244337959
2734|0.8034580984701574
2735|0.8058976260606063
2880|0.8002445185849031
30|0.8578986350011505
301|0.8398210491361179
303|0.8104143946655276
305|0.8119044702529868
311|0.8168132200652749
314|0.8267996379288391
315|0.7964131329881082
332|0.819068208828639
339|0.8357610926120271
34|0.859821770251616
341|0.8378687116290393
342|0.835655877684029
343|0.8021627814728451
348|0.8412485487938057
350|0.8433112734030509
353|0.8411455748032957
36|0.8306143220022714
366|0.8441065356715807
368|0.8437702324705647
369|0.8213060390136586
370|0.8200346376510915
38|0.7997757831642328
40|0.8595072691639676
41|0.8274981930888194
43|0.8578026260321728
445|0.8667682981062272
447|0.8607061300351098
448|0.8664635379424362
449|0.8122910063873635
451|0.8316308850871408
453|0.8095801787701326
455|0.8095801787701326
457|0.8648116367171677
458|0.8136740910389033
48|0.8210065059145732
501|0.8025871711220887
502|0.795317178698641
506|0.7953171786986409
52|0.8194781985531977
54|0.8321141069997415
58|0.8017412819144263
597|0.8294197465840014
599|0.8312152853385318
600|0.8016457563286646
61|0.8036624672491048
802|0.8103109081273722
804|0.8205300480283844
905|0.8002445185849031
911|0.8101604632412981
98|0.836283631580062
